source_id,legacy_work_key,original_path,original_sha1,bytes,lines,file_type,parse_status,file_intent,major_roles,split_required,split_reason,mapped_current_path,mapping_method,mapped_current_role,final_disposition,final_primary_path,final_role,rationale,archived_source_path,source_storage_policy,split_coverage_status,split_mapping_sha1
LS-WS-0306,C168,audit/WS_C168_WEEKLY_SWING_WATCHLIST_RUNTIME_INTEGRATION_GAP_REMEDIATION.md,31951C6B4FA9CCA18C8787AE40BB8B6A6F0931A9,5864,145,md,READ_OK,RESEARCH,EVIDENCE;FINDING;IMPLEMENTATION;RESEARCH,YES,MATERIAL_MULTI_ROLE,development/research/C168_RUN_INTEGRATION_GAP_REMEDIATION.md,EXACT_SHA,RESEARCH,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,488BBB2B4F6BFD087DBEC9EA2DCEA69049CCFBB7
LS-WS-0307,C169,audit/WS_C169_OPERATOR_VALIDATION_COMMANDS.md,926D4A94E00BA964C9CC2ECF90D964B0BC12A1BC,3216,105,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE,NO,BUNDLE_OR_NAVIGATION_EXCEPTION,records/evidence/runs/C169_OP_CMDS.md,MANIFEST_CHAIN,EVIDENCE,NORMALIZED,records/evidence/runs/C169_OP_CMDS.md,EVIDENCE,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0307.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0308,C169,audit/WS_C169_WEEKLY_SWING_CANONICAL_PARAMSET_PERSISTENCE_AND_REAL_OOS_PROMOTION_GATE_REMEDIATION.md,35BFDAFFD32934CE3062559C53C1C3A6F63ED94E,6853,181,md,READ_OK,RESEARCH,EVIDENCE;IMPLEMENTATION;RESEARCH,YES,MATERIAL_MULTI_ROLE,development/research/C169_CANONICAL_PARAMSET_PERSISTENCE_AND_REAL_OOS_PROMO_GATE_REMEDIATION.md,EXACT_SHA,RESEARCH,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,785F223515EE6C631CFCDF6A9B35183B0E78D292
LS-WS-0309,C16,audit/WS_C16_OPERATOR_VALIDATION_COMMANDS.md,B4B21D4B1C22E391D3D1E272C75EFF8D38A9AED5,13035,552,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE;RESEARCH,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,records/evidence/runs/C16_OP_CMDS.md,EXACT_SHA,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,,"LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0309-EVD-01,LX-WS-0309-RES-02,LX-WS-0309-CTX-03",,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,22C4AFD65E2F6F6A8CCE4F88B35D242786D08C48
LS-WS-0310,C16,audit/WS_C16_QUALITY_RECOVERY_DESIGN_RESULT.md,B0E9EFDE46147CFC6A7B46F57BE1A48635D23616,11085,270,md,READ_OK,RESEARCH,DECISION;RESEARCH,YES,MATERIAL_MULTI_ROLE,records/evidence/runs/C16_QUALITY_RECOVERY_DESIGN_RESULT.md,EXACT_SHA,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,1C1FC1B1BBE570B3825739B980F754EB217EA049
LS-WS-0311,C170,audit/WS_C170_OPERATOR_VALIDATION_COMMANDS.md,4D6589B754B44BB70E00C2B8445F9F5018FDA25E,2856,101,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE,NO,BUNDLE_OR_NAVIGATION_EXCEPTION,records/evidence/runs/C170_OP_CMDS.md,EXACT_SHA,EVIDENCE,NORMALIZED,records/evidence/runs/C170_OP_CMDS.md,EVIDENCE,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0311.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0312,C170,audit/WS_C170_WEEKLY_SWING_CANONICAL_IS_STRATEGY_AND_REAL_OOS_PROOF_REMEDIATION.md,CB528B6309A0AF022EB9ED18AE3274D2936EB1B3,7198,222,md,READ_OK,RESEARCH,IMPLEMENTATION;RESEARCH,YES,MATERIAL_MULTI_ROLE,development/research/C170_CANONICAL_IS_STRAT_AND_REAL_OOS_PROOF_REMEDIATION.md,EXACT_SHA,RESEARCH,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,3E07058F6B452F6A785A1D730B3B6AAE4E6AA611
LS-WS-0313,C171+C01,audit/WS_C171_C01_TICK_RISK_GUARD_EXECUTION_AND_EVIDENCE_PROPAGATION_REPAIR.md,B4860A21DAF414B1FC10CA633BCC0CCE73485774,3467,72,md,READ_OK,EVIDENCE,EVIDENCE;FINDING;IMPLEMENTATION,YES,MATERIAL_MULTI_ROLE,records/evidence/runs/C171_C01_TICK_RISK_GUARD_EXEC_AND_EVIDENCE_PROPAGATION_REPAIR.md,EXACT_SHA,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,27A57714766902894BC9D648E2B955B5C2BF7628
LS-WS-0314,C171+C01,audit/WS_C171_C01_TICK_RISK_GUARD_PARAMETER_ADAPTER_REPAIR.md,A310C6A3FEE4A494C09650524BAAB55D2CE31AB2,2604,58,md,READ_OK,EVIDENCE,EVIDENCE;FINDING;IMPLEMENTATION,YES,MATERIAL_MULTI_ROLE,records/evidence/runs/C171_C01_TICK_RISK_GUARD_PARAMETER_ADAPTER_REPAIR.md,EXACT_SHA,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,98AA5A36D08C54F65F67EC2DE79E9FB29502041C
LS-WS-0315,C171+R2,audit/WS_C171_COMPARATIVE_OFFICIAL_IS_FAILURE_DIAGNOSTIC_AND_R2_HYPOTHESIS_LOCK.md,DA8B2E8C5CE3A6FC37ED535BF76B59E6A929A2C5,6504,156,md,READ_OK,FINDING,CONTEXT;FINDING;IMPLEMENTATION;RESEARCH,YES,MATERIAL_MULTI_ROLE,development/findings/C171_COMPARATIVE_OFFICIAL_IS_FAILURE_DIAGNOSTIC_AND_R2_HYPOTHESIS_LOCK.md,MANIFEST_CHAIN,FINDING,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,AA94D9A09D8BF4159BBBBAAD90F7597D7D2B1C94
LS-WS-0316,C171,audit/WS_C171_COMPARATIVE_OFFICIAL_IS_FAILURE_DIAGNOSTIC_OPERATOR_COMMANDS.md,3BACCC3A82DD3D7A201D423104961D0B1226C863,2945,101,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE;FINDING,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,records/evidence/runs/C171_COMPARATIVE_OFFICIAL_IS_FAILURE_DIAGNOSTIC_OP_COMMANDS.md,EXACT_SHA,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,,"LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0316-EVD-01,LX-WS-0316-FND-02,LX-WS-0316-CTX-03",,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,026C8F53BCFAB995DBF77E4F6B61E44DE285C88F
LS-WS-0317,C171,audit/WS_C171_FINAL_BOUNDED_REMEDIATION_CATALOG_AND_CLOSURE_RULE_LOCK.md,9A91DA7EABF7AA7E866ED8B34A0A36C0C5CA3FEC,2165,45,md,READ_OK,RESEARCH,RESEARCH,NO,PRIMARY_ROLE_ONLY,development/research/C171_FINAL_BOUNDED_REMEDIATION_CATALOG_AND_CLOSURE_RULE_LOCK.md,EXACT_SHA,RESEARCH,NORMALIZED,records/history/archive/H0286_C171_FINAL_BOUNDED_REMEDIATION_CATALOG_AND_CLOSURE_RULE_LOCK_H.md,HISTORY,LEGACY_ACTIVE_CAMPAIGN_MOVED_TO_HISTORY,records/history/original_sources/LS-WS-0317.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0318,C171,audit/WS_C171_FINAL_BOUNDED_REMEDIATION_OPERATOR_COMMANDS.md,2464E2B2CA8E576584B9C758B537935FCEC725D7,2054,54,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE,NO,BUNDLE_OR_NAVIGATION_EXCEPTION,records/evidence/runs/C171_FINAL_BOUNDED_REMEDIATION_OP_COMMANDS.md,EXACT_SHA,EVIDENCE,NORMALIZED,records/evidence/runs/C171_FINAL_BOUNDED_REMEDIATION_OP_COMMANDS.md,EVIDENCE,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0318.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0319,C171,audit/WS_C171_FINAL_FAILED_NOT_READY_CLOSURE_AND_EVIDENCE_SEAL.md,A4022A3FB0A6FAF4E5AE4EE2C621E04199F8F8C6,2916,68,md,READ_OK,EVIDENCE,DECISION;EVIDENCE,YES,MATERIAL_MULTI_ROLE,records/evidence/runs/C171_FINAL_FAILED_NOT_READY_CLOSURE_AND_EVIDENCE_SEAL.md,EXACT_SHA,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,83803740D41B45DD9DE5A92207A35966CC780EFB
LS-WS-0320,C171,audit/WS_C171_FINAL_FAILED_NOT_READY_CLOSURE_OPERATOR_COMMANDS.md,E76FC3FB4B8936936BAB8686AE41022B16E1AEB2,1918,66,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE,NO,BUNDLE_OR_NAVIGATION_EXCEPTION,records/evidence/runs/C171_FINAL_FAILED_NOT_READY_CLOSURE_OP_COMMANDS.md,EXACT_SHA,EVIDENCE,NORMALIZED,records/evidence/runs/C171_FINAL_FAILED_NOT_READY_CLOSURE_OP_COMMANDS.md,EVIDENCE,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0320.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0321,C171,audit/WS_C171_IMMUTABLE_DRAFT_PARAMSET_CANDIDATE_DESIGN.md,E5FD5EAD398D64F518439DAFEE5ECCAF19B8045A,7473,161,md,READ_OK,RESEARCH,CONTEXT;EVIDENCE;IMPLEMENTATION;RESEARCH,YES,MATERIAL_MULTI_ROLE,development/research/C171_IMMUTABLE_DRAFT_PARAMSET_CANDIDATE_DESIGN.md,EXACT_SHA,RESEARCH,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,6022A179A0DE7B6E8920109A54FEB60BE793634D
LS-WS-0322,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_DRAFT_CATALOG_IMPLEMENTATION.md,E2DD481998D3E0FEE6EEA23D3050671EA63A7AF3,1623,43,md,READ_OK,EVIDENCE,EVIDENCE,NO,PRIMARY_ROLE_ONLY,records/evidence/runs/C171_LOW_PRICE_EXEC_QUALITY_C01_DRAFT_CATALOG_IMPL.md,EXACT_SHA,EVIDENCE,NORMALIZED,records/evidence/runs/C171_LOW_PRICE_EXEC_QUALITY_C01_DRAFT_CATALOG_IMPL.md,EVIDENCE,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0322.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0323,C171+C01,audit/WS_C171_LOW_PRICE_EXECUTION_QUALITY_C01_OPERATOR_COMMANDS.md,09A3B4FEFFAC9800682709942866B3B4951333A9,8602,233,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE;IMPLEMENTATION,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,records/evidence/runs/C171_LOW_PRICE_EXEC_QUALITY_C01_OP_COMMANDS.md,EXACT_SHA,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,,"LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0323-EVD-01,LX-WS-0323-IMP-02,LX-WS-0323-CTX-03",,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,5CB7EDE879BF3C57BC09F7A2D29EBDF824D52E98
LS-WS-0324,C171,audit/WS_C171_OPERATOR_VALIDATION_COMMANDS.md,A5E4AEFDAD553897C4532E39D27E64D284DE8D4A,12509,460,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE;IMPLEMENTATION,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,records/evidence/runs/C171_OP_CMDS.md,MANIFEST_CHAIN,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,,"LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0324-EVD-01,LX-WS-0324-IMP-02,LX-WS-0324-CTX-03",,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,374E339C21B683E696A60294D7F06FEB46EDAFCC
LS-WS-0325,C171,audit/WS_C171_REAL_IS_REMEDIATION_DRAFT_CATALOG_IMPLEMENTATION.md,F1020534B1D439E1991C85F72A6BECED23E34D94,7760,206,md,READ_OK,RESEARCH,CONTEXT;EVIDENCE;IMPLEMENTATION;RESEARCH,YES,MATERIAL_MULTI_ROLE,development/research/C171_REAL_IS_REMEDIATION_DRAFT_CATALOG_IMPL.md,EXACT_SHA,RESEARCH,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,AD91D9EF373DF25638C2F8F01F1B67F8F6A76CC4
LS-WS-0326,C171,audit/WS_C171_REMEDIATION_DRAFT_CATALOG_OPERATOR_COMMANDS.md,4F8A15C950631FFD63394774C6CB75A21F686E1D,6912,257,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE;IMPLEMENTATION,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,records/evidence/runs/C171_REMEDIATION_DRAFT_CATALOG_OP_COMMANDS.md,EXACT_SHA,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,,"LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0326-EVD-01,LX-WS-0326-IMP-02,LX-WS-0326-CTX-03",,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,1D9D670A90A339D9C87A603B16EA5D10929469B4
LS-WS-0327,C171,audit/WS_C171_REMEDIATION_DRAFT_PARAMSET_HASH_IDENTITY_REPAIR.md,A3DEC25202F45E009C1AF1481711F4BFFC2E5AA5,3975,120,md,READ_OK,RESEARCH,CONTEXT;EVIDENCE;FINDING;IMPLEMENTATION;RESEARCH,YES,MATERIAL_MULTI_ROLE,development/research/C171_REMEDIATION_DRAFT_PARAMSET_HASH_IDENTITY_REPAIR.md,MANIFEST_CHAIN,RESEARCH,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,154B246C3E167DF58CB795C0A32C99A9DC7C8065
LS-WS-0328,C171,audit/WS_C171_TARGETED_EXECUTABLE_IS_STRATEGY_REMEDIATION_AND_TRADE_EVIDENCE_DIAGNOSTIC.md,4368B5EABE87A1E4B6DCCF99734075925D6F2C3F,6372,204,md,READ_OK,FINDING,CONTEXT;FINDING,NO,PRIMARY_ROLE_ONLY,development/findings/C171_TARGETED_EXECUTABLE_IS_STRAT_REMEDIATION_AND_TRADE_EVIDENCE_DIAGNOSTIC.md,EXACT_SHA,FINDING,NORMALIZED,records/history/archive/H0296_C171_TARGETED_EXECUTABLE_IS_STRAT_REMEDIATION_AND_TRADE_EVIDEN.md,HISTORY,LEGACY_ACTIVE_CAMPAIGN_MOVED_TO_HISTORY,records/history/original_sources/LS-WS-0328.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0329,C171,audit/WS_C171_TRADE_EVIDENCE_DIAGNOSTIC_OPERATOR_COMMANDS.md,AC363A2FE960B98B0A8BE3691E9719987AA517D3,4956,194,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE;FINDING,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,records/evidence/runs/C171_TRADE_EVIDENCE_DIAGNOSTIC_OP_COMMANDS.md,EXACT_SHA,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,,"LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0329-EVD-01,LX-WS-0329-FND-02,LX-WS-0329-CTX-03",,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,27B0EEE5647AE5E9D1FCF4B792D89F7AD0357EBF
LS-WS-0330,C171,audit/WS_C171_WEEKLY_SWING_VERSIONED_OFFICIAL_BACKTEST_EVIDENCE_AND_EXECUTABLE_IS_STRATEGY_REMEDIATION.md,477740FBB8FF096A2B4A18069FFEEF2259D0CF5D,9993,264,md,READ_OK,RESEARCH,CONTEXT;EVIDENCE;IMPLEMENTATION;RESEARCH,YES,MATERIAL_MULTI_ROLE,development/research/C171_VERSIONED_OFFICIAL_BACKTEST_EVIDENCE_AND_EXECUTABLE_IS_STRAT_REMEDIATION.md,EXACT_SHA,RESEARCH,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,2DA54066393D5DCB7BD4401EF0B427F50D2B1769
LS-WS-0331,C17,audit/WS_C17_OPERATOR_VALIDATION_COMMANDS.md,42CD63983444A66BE40084D8FC4D3FEC6E098F23,10257,323,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE;RESEARCH,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,records/evidence/runs/C17_OP_CMDS.md,EXACT_SHA,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,,"LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0331-EVD-01,LX-WS-0331-RES-02,LX-WS-0331-CTX-03",,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,719AA57D7145373C73CE10F4D4794047088B5E16
LS-WS-0332,C17,audit/WS_C17_QUALITY_PRESERVING_SAMPLE_RECOVERY_DESIGN_RESULT.md,952F33AF8162A1DAE03777BE34450A832FD3FCA6,9948,235,md,READ_OK,EVIDENCE,EVIDENCE,NO,PRIMARY_ROLE_ONLY,records/evidence/runs/C17_QUALITY_PRESERVING_SAMPLE_RECOVERY_DESIGN_RESULT.md,EXACT_SHA,EVIDENCE,NORMALIZED,records/evidence/runs/C17_QUALITY_PRESERVING_SAMPLE_RECOVERY_DESIGN_RESULT.md,EVIDENCE,PRIMARY_ROLE_PLACEMENT_RETAINED,records/history/original_sources/LS-WS-0332.md,RETAINED_UNSPLIT_OR_BUNDLE_SOURCE,NOT_APPLICABLE,
LS-WS-0333,C18,audit/WS_C18_FUNNEL_AND_MONTHLY_COVERAGE_DIAGNOSTIC_RESULT.md,E358154C7ADED0B6CA71F2E2C75BC54F0C8BF0DC,11561,373,md,READ_OK,FINDING,EVIDENCE;FINDING,YES,MATERIAL_MULTI_ROLE,development/findings/C18_FUNNEL_AND_MONTHLY_COVERAGE_DIAGNOSTIC_RESULT.md,EXACT_SHA,FINDING,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,601BA7F19E8F7370773158BD386D9037E33932A5
LS-WS-0334,C18,audit/WS_C18_OPERATOR_VALIDATION_COMMANDS.md,8BBD9955FD6D4AB2B772A84538EEE158ADBABA2E,6283,270,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE;FINDING,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,records/evidence/runs/C18_OP_CMDS.md,EXACT_SHA,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,,"LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0334-EVD-01,LX-WS-0334-FND-02,LX-WS-0334-CTX-03",,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,55CDE0D44D0207A9DE7ED031E46C96D89B3B202A
LS-WS-0335,C19,audit/WS_C19_FINAL_DIAGNOSTIC_RESULT.md,1A3E48696DEBFDF49BA0813C4598CC4B32A6F966,3659,78,md,READ_OK,FINDING,DECISION;EVIDENCE;FINDING,YES,MATERIAL_MULTI_ROLE,development/findings/C19_FINAL_DIAGNOSTIC_RESULT.md,EXACT_SHA,FINDING,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,5C49F4D7EB919E890E79DB1D583812119C56A544
LS-WS-0336,C19,audit/WS_C19_OPERATOR_VALIDATION_COMMANDS.md,4F08B12035767EB150EFC93BCE2D8B6AC6C05809,19142,568,md,READ_OK,EVIDENCE_COMMAND_BUNDLE,EVIDENCE;FINDING,YES,ONE_DOCUMENT_ONE_AUTHORITATIVE_ROLE_MULTI_ROLE_SOURCE,records/evidence/runs/C19_OP_CMDS.md,EXACT_SHA,EVIDENCE,FULLY_SPLIT_SOURCE_REMOVED,,,"LEGACY_MULTI_ROLE_SOURCE_FULLY_DECOMPOSED; ROLE_EXTRACTS=LX-WS-0336-EVD-01,LX-WS-0336-FND-02,LX-WS-0336-CTX-03",,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,0A47453536C1530BFA55CBEA5B4F841C8C495914
LS-WS-0337,C19,audit/WS_C19_QUALITY_RECOVERY_TUNING_DIAGNOSTIC.md,E906D989D6FFFFB3DF5F0656C36F4665D59C4BBF,11565,327,md,READ_OK,FINDING,EVIDENCE;FINDING;STRATEGY,YES,MATERIAL_MULTI_ROLE,development/findings/C19_QUALITY_RECOVERY_TUNING_DIAGNOSTIC.md,EXACT_SHA,FINDING,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,31F1BC923E707D9BE4FC81C1105137C4B13D6B44
LS-WS-0338,C19,audit/WS_C19_SELECTION_MODEL_DIAGNOSTIC_RESULT.md,55CCB10DD117F965BC3B8262299CCF0F80900284,10605,343,md,READ_OK,FINDING,EVIDENCE;FINDING,YES,MATERIAL_MULTI_ROLE,development/findings/C19_SELECTION_MODEL_DIAGNOSTIC_RESULT.md,EXACT_SHA,FINDING,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,24DE5BB61A405A2A7BDFAAF7AD9FF86786204F3A
LS-WS-0339,C19,audit/WS_C19_SELECTION_MODEL_REDESIGN_ANALYSIS.md,9376D62C57E16D7E0C135BBE8049DA072FB0A3F3,11349,379,md,READ_OK,RESEARCH,EVIDENCE;FINDING;IMPLEMENTATION;RESEARCH;STRATEGY,YES,MATERIAL_MULTI_ROLE,development/research/C19_SELECTION_MODEL_REDESIGN_ANALYSIS.md,EXACT_SHA,RESEARCH,FULLY_SPLIT_SOURCE_REMOVED,,MULTI_ROLE_SPLIT,FULL_100_PERCENT_ROLE_SPLIT; COMPOSITE_SOURCE_REMOVED; USE_LX_EXTRACTS_AND_SPLIT_CATALOG,,REMOVED_AFTER_FULL_SPLIT,FULL_100_PERCENT_SEALED,7C2388D01E024E41610B33D78D918FE12A9E7151
